,房间号,座位号,热舒适（1为舒适，-1为不舒适）,热偏好（1为喜欢偏冷，2为喜欢中性环境，3为喜欢偏热环境）,年龄,身高,体重,人员编码（每人唯一）,gender（1为男，-1为女）,记录时间,室内温度,室内相对湿度,bmi（身体质量指数）
1152,217,1,-1,1,23,164,47,3118305457,-1,2019/7/28 16:38,26.7,57.37,17.47471743
1153,217,1,-1,1,23,164,47,3118305457,-1,2019/7/28 16:57,26.6,57.91,17.47471743
1154,224,5,1,3,23,164,47,3118305457,-1,2019/7/27 10:31,24,59.18,17.47471743
1155,217,1,-1,1,23,164,47,3118305457,-1,2019/7/28 17:33,26.5,56.35,17.47471743
1156,217,1,-1,1,23,164,47,3118305457,-1,2019/7/28 17:45,26.4,54.53,17.47471743
1157,217,4,1,2,23,164,47,3118305457,-1,2019/7/23 11:04,25.1,56.75,17.47471743
1158,217,4,-1,3,23,164,47,3118305457,-1,2019/7/23 10:34,23.9,54.91,17.47471743
1159,217,4,-1,3,23,164,47,3118305457,-1,2019/7/23 10:04,23.8,54.15,17.47471743
1160,217,4,-1,3,23,164,47,3118305457,-1,2019/7/23 9:33,23.5,53.56,17.47471743
1161,217,4,1,2,23,164,47,3118305457,-1,2019/7/19 17:32,25,51.58,17.47471743
1162,217,4,1,2,23,164,47,3118305457,-1,2019/7/19 17:02,25.5,53.11,17.47471743
1163,217,4,-1,1,23,164,47,3118305457,-1,2019/7/19 16:32,26.2,58.07,17.47471743
1164,217,4,-1,1,23,164,47,3118305457,-1,2019/7/19 16:01,25.8,56.14,17.47471743
1165,217,4,1,2,23,164,47,3118305457,-1,2019/7/19 15:30,25.4,54.48,17.47471743
1166,217,4,-1,3,23,164,47,3118305457,-1,2019/7/19 15:00,24.3,52.16,17.47471743
1167,217,4,-1,1,23,164,47,3118305457,-1,2019/7/19 12:05,26.4,56.45,17.47471743
1168,217,1,1,2,23,164,47,3118305457,-1,2019/7/28 15:00,26.5,57.84,17.47471743
1169,217,1,-1,1,23,164,47,3118305457,-1,2019/7/28 17:09,26.5,56.92,17.47471743
1170,217,2,1,2,23,164,47,3118305457,-1,2019/7/28 12:35,26.3,58.49,17.47471743
1171,224,5,-1,1,23,164,47,3118305457,-1,2019/7/27 17:03,24.3,58.78,17.47471743
1172,224,5,1,2,23,164,47,3118305457,-1,2019/7/27 11:10,,,17.47471743
1173,224,5,-1,1,23,164,47,3118305457,-1,2019/7/27 11:48,25,62.83,17.47471743
1174,224,5,-1,1,23,164,47,3118305457,-1,2019/7/27 12:22,25.9,66.81,17.47471743
1175,217,2,1,2,23,164,47,3118305457,-1,2019/7/28 12:24,26.5,60.18,17.47471743
1176,224,5,1,2,23,164,47,3118305457,-1,2019/7/27 13:01,24.3,58.71,17.47471743
1177,224,5,1,3,23,164,47,3118305457,-1,2019/7/27 15:04,24.5,62.51,17.47471743
1178,224,5,-1,1,23,164,47,3118305457,-1,2019/7/27 15:37,24.5,62.55,17.47471743
1179,224,5,-1,1,23,164,47,3118305457,-1,2019/7/27 15:44,24.6,62.54,17.47471743
1180,224,5,-1,1,23,164,47,3118305457,-1,2019/7/27 16:33,24.6,58.1,17.47471743
1181,224,5,-1,1,23,164,47,3118305457,-1,2019/7/27 16:46,24.6,58.62,17.47471743
1182,202,1,-1,1,23,164,47,3118305457,-1,2019/7/30 16:02,25.6,61.19,17.47471743
1183,224,5,1,1,23,164,47,3118305457,-1,2019/7/27 17:18,24.3,57.77,17.47471743
1184,217,2,-1,1,23,164,47,3118305457,-1,2019/7/28 12:01,26.9,65.35,17.47471743
1185,224,5,1,2,23,164,47,3118305457,-1,2019/7/27 17:33,24.3,59.67,17.47471743
1186,217,2,1,1,23,164,47,3118305457,-1,2019/7/28 11:31,26.1,62.16,17.47471743
1187,217,2,1,1,23,164,47,3118305457,-1,2019/7/28 11:19,25.7,60.81,17.47471743
1188,217,2,-1,1,23,164,47,3118305457,-1,2019/7/28 11:50,26.7,63.87,17.47471743
1189,217,2,-1,3,23,164,47,3118305457,-1,2019/7/28 11:00,24.7,56.53,17.47471743
1190,217,2,-1,3,23,164,47,3118305457,-1,2019/7/28 10:48,24.5,56.05,17.47471743
1191,217,2,-1,3,23,164,47,3118305457,-1,2019/7/28 10:18,24.3,56.18,17.47471743
1192,217,2,1,3,23,164,47,3118305457,-1,2019/7/28 9:40,23.9,56.8,17.47471743
1193,202,2,1,3,22,174,66,3118305456,1,2019/7/30 9:34,25.2,56.97,21.79944511
1194,217,2,1,3,22,174,66,3118305456,1,2019/7/29 15:03,24.6,51.44,21.79944511
1195,217,2,1,1,22,174,66,3118305456,1,2019/7/29 15:31,25.8,52.99,21.79944511
1196,217,2,1,2,22,174,66,3118305456,1,2019/7/29 15:59,25.5,51.35,21.79944511
1197,217,2,1,3,22,174,66,3118305456,1,2019/7/29 16:33,25.2,49.91,21.79944511
1198,217,2,1,1,22,174,66,3118305456,1,2019/7/29 17:01,26,51.44,21.79944511
1199,217,2,1,1,22,174,66,3118305456,1,2019/7/29 17:30,26.6,53.18,21.79944511
1200,202,3,1,2,22,174,66,3118305456,1,2019/7/30 11:00,24.4,55.57,21.79944511
1201,202,3,1,3,22,174,66,3118305456,1,2019/7/30 10:00,24.9,56.26,21.79944511
1202,202,3,1,3,22,174,66,3118305456,1,2019/7/30 10:30,24.6,54.98,21.79944511
1203,202,3,1,3,22,174,66,3118305456,1,2019/7/30 11:30,24.3,56.07,21.79944511
1204,202,3,1,2,22,174,66,3118305456,1,2019/7/30 12:01,25.2,57.13,21.79944511
1205,202,3,1,2,22,174,66,3118305456,1,2019/7/30 15:02,24.3,57.78,21.79944511
1206,202,3,1,2,22,174,66,3118305456,1,2019/7/30 15:30,25.2,59.38,21.79944511
1207,202,3,1,1,22,174,66,3118305456,1,2019/7/30 16:00,25.6,61.12,21.79944511
1208,202,3,-1,1,22,174,66,3118305456,1,2019/7/30 16:32,25.9,62.26,21.79944511
1209,202,3,-1,1,22,174,66,3118305456,1,2019/7/30 17:01,26.1,63.17,21.79944511
1210,202,3,1,2,22,174,66,3118305456,1,2019/7/30 17:33,25,56.03,21.79944511
1211,224,2,1,2,22,174,66,3118305456,1,2019/7/27 10:02,24.1,60.27,21.79944511
1212,224,2,1,2,22,174,66,3118305456,1,2019/7/19 11:01,25.6,59.38,21.79944511
1213,224,2,1,2,22,174,66,3118305456,1,2019/7/19 15:43,24.7,57.46,21.79944511
1214,224,2,1,2,22,174,66,3118305456,1,2019/7/19 16:43,26.3,60.47,21.79944511
1215,224,2,1,1,22,174,66,3118305456,1,2019/7/19 17:13,26.6,61.06,21.79944511
1216,224,2,-1,1,22,174,66,3118305456,1,2019/7/19 17:44,26.9,61.58,21.79944511
1217,202,5,1,2,22,174,66,3118305456,1,2019/7/22 9:35,25.3,68.4,21.79944511
1218,202,5,1,2,22,174,66,3118305456,1,2019/7/22 10:05,25,66.27,21.79944511
1219,202,5,1,2,22,174,66,3118305456,1,2019/7/22 10:38,24.7,63.23,21.79944511
1220,202,5,1,2,22,174,66,3118305456,1,2019/7/22 11:13,24.5,61.26,21.79944511
1221,202,5,1,2,22,174,66,3118305456,1,2019/7/22 11:43,24.6,67.41,21.79944511
1222,202,5,1,2,22,174,66,3118305456,1,2019/7/22 12:22,25.2,66.5,21.79944511
1223,202,5,1,2,22,174,66,3118305456,1,2019/7/22 14:49,25.7,62.42,21.79944511
1224,202,5,1,2,22,174,66,3118305456,1,2019/7/22 15:19,25.7,61.41,21.79944511
1225,202,5,-1,1,22,174,66,3118305456,1,2019/7/22 16:19,25.6,63.54,21.79944511
1226,202,5,-1,1,22,174,66,3118305456,1,2019/7/22 16:57,25.6,63.41,21.79944511
1227,202,5,-1,1,22,174,66,3118305456,1,2019/7/22 17:27,25.4,63.54,21.79944511
1228,217,1,1,2,22,174,66,3118305456,1,2019/7/23 9:34,23.5,53.59,21.79944511
1229,217,1,1,2,22,174,66,3118305456,1,2019/7/23 10:04,23.8,54.15,21.79944511
1230,217,1,1,2,22,174,66,3118305456,1,2019/7/23 10:37,24,55.04,21.79944511
1231,217,1,1,1,22,174,66,3118305456,1,2019/7/23 11:09,25.2,56.88,21.79944511
1232,217,1,1,1,22,174,66,3118305456,1,2019/7/23 11:39,25.8,57.88,21.79944511
1233,217,1,1,1,22,174,66,3118305456,1,2019/7/23 12:09,25.9,56.56,21.79944511
1234,224,2,1,2,22,174,66,3118305456,1,2019/7/27 10:38,24,60.13,21.79944511
1235,217,1,1,2,22,174,66,3118305456,1,2019/7/23 15:00,25.1,51.22,21.79944511
1236,217,1,1,2,22,174,66,3118305456,1,2019/7/23 15:31,25.5,51.94,21.79944511
1237,217,1,1,2,22,174,66,3118305456,1,2019/7/23 16:01,25.4,51.77,21.79944511
1238,217,1,1,2,22,174,66,3118305456,1,2019/7/23 16:32,25.5,51.18,21.79944511
1239,217,1,-1,1,22,174,66,3118305456,1,2019/7/23 17:03,25.6,50.18,21.79944511
1240,217,1,-1,1,22,174,66,3118305456,1,2019/7/23 17:40,25.7,49.7,21.79944511
1241,202,5,1,2,22,174,66,3118305456,1,2019/7/24 9:14,24.5,54.98,21.79944511
1242,202,5,1,2,22,174,66,3118305456,1,2019/7/24 9:44,24.4,55.72,21.79944511
1243,224,2,1,2,22,174,66,3118305456,1,2019/7/19 16:13,25.8,58.9,21.79944511
1244,224,2,1,2,22,174,66,3118305456,1,2019/7/19 15:13,23.9,56.76,21.79944511
1245,202,5,1,2,22,174,66,3118305456,1,2019/7/24 10:48,24,54.76,21.79944511
1246,224,2,1,2,22,174,66,3118305456,1,2019/7/19 12:01,26.4,60.99,21.79944511
1247,202,1,1,2,22,174,66,3118305456,1,2019/7/16 9:55,25,51.07,21.79944511
1248,202,1,1,2,22,174,66,3118305456,1,2019/7/16 10:26,24.6,50.84,21.79944511
1249,202,1,1,2,22,174,66,3118305456,1,2019/7/16 10:56,24.4,51.89,21.79944511
1250,202,1,1,1,22,174,66,3118305456,1,2019/7/16 11:26,25.2,52.9,21.79944511
1251,202,1,-1,1,22,174,66,3118305456,1,2019/7/16 11:56,25.8,54.72,21.79944511
1252,202,1,1,2,22,174,66,3118305456,1,2019/7/16 12:42,24.7,51.09,21.79944511
1253,202,1,1,2,22,174,66,3118305456,1,2019/7/16 14:57,23.9,52.09,21.79944511
1254,202,1,1,2,22,174,66,3118305456,1,2019/7/16 15:27,23.8,52.44,21.79944511
1255,202,1,1,2,22,174,66,3118305456,1,2019/7/16 15:57,23.7,51.89,21.79944511
1256,202,1,1,2,22,174,66,3118305456,1,2019/7/16 16:27,23.7,52.1,21.79944511
1257,202,1,1,2,22,174,66,3118305456,1,2019/7/16 16:58,24.7,53.16,21.79944511
1258,202,1,1,2,22,174,66,3118305456,1,2019/7/16 17:28,25.2,54.92,21.79944511
1259,202,1,1,2,22,174,66,3118305456,1,2019/7/17 9:39,25.2,55.47,21.79944511
1260,201,1,1,2,22,174,66,3118305456,1,2019/7/17 9:52,,,21.79944511
1261,202,1,1,2,22,174,66,3118305456,1,2019/7/17 10:09,25.2,55.97,21.79944511
1262,202,1,1,2,22,174,66,3118305456,1,2019/7/17 10:39,25.8,58.01,21.79944511
1263,201,1,1,2,22,174,66,3118305456,1,2019/7/17 10:48,,,21.79944511
1264,202,1,1,2,22,174,66,3118305456,1,2019/7/17 11:10,26.1,60.25,21.79944511
1265,201,1,1,2,22,174,66,3118305456,1,2019/7/17 11:18,,,21.79944511
1266,202,1,1,1,22,174,66,3118305456,1,2019/7/17 14:51,25.3,56.43,21.79944511
1267,202,1,1,1,22,174,66,3118305456,1,2019/7/17 15:21,25.8,59.05,21.79944511
1268,202,1,1,1,22,174,66,3118305456,1,2019/7/17 15:53,26.1,61.19,21.79944511
1269,202,1,1,2,22,174,66,3118305456,1,2019/7/17 16:23,25.5,55.62,21.79944511
1270,202,1,1,2,22,174,66,3118305456,1,2019/7/17 16:53,24.9,54.7,21.79944511
1271,202,1,1,2,22,174,66,3118305456,1,2019/7/17 17:23,24.6,53.39,21.79944511
1272,224,2,1,2,22,174,66,3118305456,1,2019/7/19 9:30,24.9,61.27,21.79944511
1273,224,2,1,2,22,174,66,3118305456,1,2019/7/19 10:00,24.3,55.74,21.79944511
1274,224,2,1,2,22,174,66,3118305456,1,2019/7/19 10:30,24,56.41,21.79944511
1275,224,2,1,1,22,174,66,3118305456,1,2019/7/19 11:31,26.1,60.41,21.79944511
1276,202,5,1,2,22,174,66,3118305456,1,2019/7/24 10:15,24.2,55.91,21.79944511
1277,202,5,1,2,22,174,66,3118305456,1,2019/7/22 15:49,25.5,63.09,21.79944511
1278,202,5,1,2,22,174,66,3118305456,1,2019/7/24 11:18,23.9,55.17,21.79944511
1279,224,1,1,2,22,174,66,3118305456,1,2019/7/26 11:08,26.3,57.14,21.79944511
1280,224,1,-1,1,22,174,66,3118305456,1,2019/7/26 12:09,26.4,56.37,21.79944511
1281,224,1,1,2,22,174,66,3118305456,1,2019/7/26 15:04,26.5,57.96,21.79944511
1282,224,1,1,2,22,174,66,3118305456,1,2019/7/26 15:35,25.4,55.67,21.79944511
1283,224,1,1,1,22,174,66,3118305456,1,2019/7/26 16:05,24.8,56.31,21.79944511
1284,224,1,1,2,22,174,66,3118305456,1,2019/7/26 16:36,24.4,56.36,21.79944511
1285,224,1,1,2,22,174,66,3118305456,1,2019/7/26 17:06,24.3,57.42,21.79944511
1286,224,1,1,2,22,174,66,3118305456,1,2019/7/26 17:36,24.1,57.52,21.79944511
1287,224,2,1,2,22,174,66,3118305456,1,2019/7/27 9:32,24.5,60.07,21.79944511
1288,217,2,-1,1,22,174,66,3118305456,1,2019/7/28 17:48,26.4,54.85,21.79944511
1289,217,2,-1,2,22,174,66,3118305456,1,2019/7/28 17:18,26.5,56.94,21.79944511
1290,217,2,-1,1,22,174,66,3118305456,1,2019/7/28 16:41,26.6,57.19,21.79944511
1291,217,2,-1,1,22,174,66,3118305456,1,2019/7/28 16:10,26.8,58.4,21.79944511
1292,217,2,-1,1,22,174,66,3118305456,1,2019/7/28 15:35,26.9,59.84,21.79944511
1293,217,2,1,2,22,174,66,3118305456,1,2019/7/28 15:01,26.5,57.68,21.79944511
1294,217,1,-1,1,22,174,66,3118305456,1,2019/7/28 12:04,27,66.04,21.79944511
1295,217,1,-1,1,22,174,66,3118305456,1,2019/7/28 11:32,26.1,62.24,21.79944511
1296,217,1,-1,1,22,174,66,3118305456,1,2019/7/28 11:01,24.8,56.97,21.79944511
1297,202,5,-1,1,22,174,66,3118305456,1,2019/7/24 11:56,24.5,56.47,21.79944511
1298,217,1,1,2,22,174,66,3118305456,1,2019/7/28 10:00,24.1,56.82,21.79944511
1299,217,1,1,2,22,174,66,3118305456,1,2019/7/28 9:30,23.8,57.5,21.79944511
1300,224,2,-1,1,22,174,66,3118305456,1,2019/7/27 17:47,24.3,59.9,21.79944511
1301,224,2,1,2,22,174,66,3118305456,1,2019/7/27 17:17,24.3,57.88,21.79944511
1302,224,2,-1,1,22,174,66,3118305456,1,2019/7/27 16:43,,,21.79944511
1303,224,2,-1,1,22,174,66,3118305456,1,2019/7/27 16:09,25.7,65.73,21.79944511
1304,224,2,1,2,22,174,66,3118305456,1,2019/7/27 15:36,24.5,62.33,21.79944511
1305,224,2,1,2,22,174,66,3118305456,1,2019/7/27 15:01,24.6,62.62,21.79944511
1306,224,2,-1,1,22,174,66,3118305456,1,2019/7/27 12:09,25.6,65.41,21.79944511
1307,224,2,1,1,22,174,66,3118305456,1,2019/7/27 11:38,24.4,61.92,21.79944511
1308,224,2,1,2,22,174,66,3118305456,1,2019/7/27 11:08,,,21.79944511
1309,224,1,1,2,22,174,66,3118305456,1,2019/7/26 11:38,26.4,56.98,21.79944511
1310,217,1,1,2,22,174,66,3118305456,1,2019/7/28 10:31,24.4,55.98,21.79944511
1311,224,1,1,2,22,174,66,3118305456,1,2019/7/26 10:38,26.2,57.33,21.79944511
1312,217,1,1,1,22,174,66,3118305456,1,2019/7/25 16:01,25.5,54.16,21.79944511
1313,224,1,-1,1,22,174,66,3118305456,1,2019/7/26 10:08,26.1,57.16,21.79944511
1314,202,5,-1,1,22,174,66,3118305456,1,2019/7/24 14:59,24.4,56.47,21.79944511
1315,202,5,-1,1,22,174,66,3118305456,1,2019/7/24 15:29,25.2,58.78,21.79944511
1316,202,5,-1,1,22,174,66,3118305456,1,2019/7/24 15:59,25.5,60.92,21.79944511
1317,202,5,1,2,22,174,66,3118305456,1,2019/7/24 16:31,24.7,55.87,21.79944511
1318,202,5,1,2,22,174,66,3118305456,1,2019/7/24 17:02,24.2,55.34,21.79944511
1319,217,1,1,2,22,174,66,3118305456,1,2019/7/25 9:41,22.8,55.71,21.79944511
1320,217,1,1,2,22,174,66,3118305456,1,2019/7/25 10:11,23,56.12,21.79944511
1321,217,1,1,2,22,174,66,3118305456,1,2019/7/25 10:41,23.7,62.95,21.79944511
1322,217,1,1,2,22,174,66,3118305456,1,2019/7/25 11:16,24.4,62.52,21.79944511
1323,217,1,1,1,22,174,66,3118305456,1,2019/7/25 11:57,25.4,63.14,21.79944511
1324,217,1,-1,1,22,174,66,3118305456,1,2019/7/25 12:27,25.9,64.07,21.79944511
1325,217,1,1,2,22,174,66,3118305456,1,2019/7/25 14:58,25,54.02,21.79944511
1326,217,1,1,2,22,174,66,3118305456,1,2019/7/25 15:31,25.1,53.57,21.79944511
1327,202,5,1,2,22,174,66,3118305456,1,2019/7/24 17:32,24.1,55.04,21.79944511
1328,217,1,-1,1,22,174,66,3118305456,1,2019/7/25 16:32,25.8,51.35,21.79944511
1329,224,1,-1,1,22,174,66,3118305456,1,2019/7/26 9:38,26.1,57.06,21.79944511
1330,217,1,-1,2,22,174,66,3118305456,1,2019/7/25 17:37,26.3,51.14,21.79944511
1331,217,1,-1,1,22,174,66,3118305456,1,2019/7/25 17:03,26,50.13,21.79944511
1332,202,4,1,3,22,169,57,3118305213,1,2019/7/29 17:00,24.6,55.82,19.95728441
1333,202,4,1,1,22,169,57,3118305213,1,2019/7/29 11:30,26.3,62.51,19.95728441
1334,202,4,1,1,22,169,57,3118305213,1,2019/7/29 17:31,25.5,58.07,19.95728441
1335,202,4,1,1,22,169,57,3118305213,1,2019/7/29 11:08,26.1,61.07,19.95728441
1336,224,4,1,3,22,169,57,3118305213,1,2019/7/29 16:36,,,19.95728441
1337,202,4,1,3,22,169,57,3118305213,1,2019/7/29 16:00,25.1,56.72,19.95728441
1338,202,4,1,1,22,169,57,3118305213,1,2019/7/29 15:30,26,60.41,19.95728441
1339,202,4,1,1,22,169,57,3118305213,1,2019/7/29 15:12,25.8,59.47,19.95728441
1340,202,4,1,2,22,169,57,3118305213,1,2019/7/29 12:00,26.4,63.32,19.95728441
1341,202,5,1,2,26,161,54,3118105319,-1,2019/7/26 15:00,24.5,57.03,20.83252961
1342,224,5,1,3,26,161,54,3118105319,-1,2019/7/25 11:37,27.1,58.47,20.83252961
1343,202,5,1,2,26,161,54,3118105319,-1,2019/7/26 12:06,25.8,60.02,20.83252961
1344,202,5,1,2,26,161,54,3118105319,-1,2019/7/26 11:36,25.5,59.19,20.83252961
1345,202,5,1,2,26,161,54,3118105319,-1,2019/7/26 11:05,24.7,58.69,20.83252961
1346,202,5,-1,3,26,161,54,3118105319,-1,2019/7/26 15:31,24.4,56.81,20.83252961
1347,202,5,-1,3,26,161,54,3118105319,-1,2019/7/26 10:35,24.4,56.47,20.83252961
1348,202,5,-1,3,26,161,54,3118105319,-1,2019/7/26 10:01,25,63.51,20.83252961
1349,224,5,1,2,26,161,54,3118105319,-1,2019/7/25 12:07,27.2,58.04,20.83252961
1350,217,1,1,2,26,161,54,3118105319,-1,2019/7/17 17:01,26.8,60.6,20.83252961
1351,224,5,1,2,26,161,54,3118105319,-1,2019/7/25 11:07,27,59.65,20.83252961
1352,224,5,1,2,26,161,54,3118105319,-1,2019/7/25 10:36,26.9,59.62,20.83252961
1353,224,5,1,2,26,161,54,3118105319,-1,2019/7/25 10:06,26.7,60.21,20.83252961
1354,224,5,1,2,26,161,54,3118105319,-1,2019/7/25 9:36,26.4,61.84,20.83252961
1355,217,1,1,2,26,161,54,3118105319,-1,2019/7/17 17:31,26.5,65.2,20.83252961
1356,217,1,1,2,26,161,54,3118105319,-1,2019/7/17 16:31,26.6,60.97,20.83252961
1357,217,1,1,2,26,161,54,3118105319,-1,2019/7/17 16:00,26.2,59.73,20.83252961
1358,202,5,-1,3,26,161,54,3118105319,-1,2019/7/26 16:31,24.4,57.59,20.83252961
1359,217,1,-1,3,26,161,54,3118105319,-1,2019/7/17 15:30,25.2,55.1,20.83252961
1360,202,5,1,3,26,161,54,3118105319,-1,2019/7/26 16:01,24.4,56.96,20.83252961
1361,224,3,1,2,26,161,54,3118105319,-1,2019/7/28 9:30,24.6,59.28,20.83252961
1362,202,5,-1,3,26,161,54,3118105319,-1,2019/7/26 17:01,24.4,57.83,20.83252961
1363,202,5,1,2,26,161,54,3118105319,-1,2019/7/26 17:31,25.3,60.03,20.83252961
1364,217,1,-1,3,26,161,54,3118105319,-1,2019/7/17 12:01,25.9,51.97,20.83252961
1365,224,3,1,2,26,161,54,3118105319,-1,2019/7/28 11:34,26.2,64.07,20.83252961
1366,224,3,1,2,26,161,54,3118105319,-1,2019/7/28 11:01,25.5,62.38,20.83252961
1367,224,3,-1,2,26,161,54,3118105319,-1,2019/7/28 10:30,24.2,58.42,20.83252961
1368,224,3,1,2,26,161,54,3118105319,-1,2019/7/28 10:00,24.4,60.32,20.83252961
1369,202,5,1,2,26,161,54,3118105319,-1,2019/7/27 17:31,26.4,60.62,20.83252961
1370,202,5,-1,1,26,161,54,3118105319,-1,2019/7/27 17:01,26.2,60.11,20.83252961
1371,202,5,1,2,26,161,54,3118105319,-1,2019/7/27 16:31,25.8,59.22,20.83252961
1372,202,5,1,2,26,161,54,3118105319,-1,2019/7/27 16:00,25.4,57.91,20.83252961
1373,202,5,1,2,26,161,54,3118105319,-1,2019/7/27 15:30,24.3,55.83,20.83252961
1374,202,5,1,2,26,161,54,3118105319,-1,2019/7/27 15:00,24.4,56.17,20.83252961
1375,202,5,1,2,26,161,54,3118105319,-1,2019/7/27 12:05,26.3,61.27,20.83252961
1376,202,5,1,2,26,161,54,3118105319,-1,2019/7/27 11:40,26.1,60.52,20.83252961
1377,202,5,1,2,26,161,54,3118105319,-1,2019/7/27 11:01,25.6,58.86,20.83252961
1378,202,5,1,2,26,161,54,3118105319,-1,2019/7/27 10:31,24.7,56.49,20.83252961
1379,202,5,-1,3,26,161,54,3118105319,-1,2019/7/27 10:01,24.8,55.93,20.83252961
1380,202,5,1,2,26,161,54,3118105319,-1,2019/7/27 9:30,25.2,58.21,20.83252961
1381,217,1,1,3,26,161,54,3118105319,-1,2019/7/17 15:00,25.6,55.4,20.83252961
1382,202,5,1,2,26,161,54,3118105319,-1,2019/7/26 9:31,25.3,57.43,20.83252961
1383,217,1,-1,3,26,161,54,3118105319,-1,2019/7/17 11:31,25.8,52.21,20.83252961
1384,217,2,1,2,26,160,54,3118105319,-1,2019/7/30 16:30,27,47.27,21.09375
1385,202,5,1,3,26,161,54,3118105319,-1,2019/7/4 9:39,24.4,58.52,20.83252961
1386,202,5,-1,3,26,161,54,3118105319,-1,2019/7/4 10:09,24.2,57.27,20.83252961
1387,202,5,-1,3,26,161,54,3118105319,-1,2019/7/4 10:39,24,57.2,20.83252961
1388,202,5,1,2,26,161,54,3118105319,-1,2019/7/4 11:10,24.9,59.26,20.83252961
1389,202,5,1,2,26,161,54,3118105319,-1,2019/7/4 11:40,25.3,59.86,20.83252961
1390,202,5,1,2,26,161,54,3118105319,-1,2019/7/4 12:11,25.5,59.9,20.83252961
1391,202,5,1,2,26,161,54,3118105319,-1,2019/7/4 15:01,23.8,53.98,20.83252961
1392,202,5,1,2,26,161,54,3118105319,-1,2019/7/4 15:31,23.7,54.19,20.83252961
1393,202,5,1,2,26,161,54,3118105319,-1,2019/7/4 16:33,24.7,53.23,20.83252961
1394,202,5,1,2,26,161,54,3118105319,-1,2019/7/4 17:04,25.2,53.44,20.83252961
1395,202,5,1,2,26,161,54,3118105319,-1,2019/7/4 17:35,25.5,53.65,20.83252961
1396,217,3,1,2,26,161,54,3118105319,-1,2019/7/5 9:30,26,47.48,20.83252961
1397,217,3,-1,3,26,161,54,3118105319,-1,2019/7/5 10:00,25.5,46.87,20.83252961
1398,217,3,-1,3,26,161,54,3118105319,-1,2019/7/5 10:31,25.4,47.33,20.83252961
1399,217,3,1,2,26,161,54,3118105319,-1,2019/7/5 11:01,26.5,48.19,20.83252961
1400,217,2,1,2,26,160,54,3118105319,-1,2019/7/30 16:59,27.1,46.62,21.09375
1401,217,2,1,2,26,160,54,3118105319,-1,2019/7/30 15:59,26.9,49.11,21.09375
1402,217,3,-1,1,26,161,54,3118105319,-1,2019/7/5 12:03,27.4,50.08,20.83252961
1403,217,2,1,2,26,160,54,3118105319,-1,2019/7/30 15:45,26.7,47.25,21.09375
1404,217,1,1,2,26,161,54,3118105319,-1,2019/7/17 11:01,26.9,56.34,20.83252961
1405,202,3,1,2,26,160,54,3118105319,-1,2019/7/29 11:31,26.3,62.64,21.09375
1406,202,3,1,2,26,160,54,3118105319,-1,2019/7/29 12:00,26.4,63.32,21.09375
1407,202,3,1,2,26,160,54,3118105319,-1,2019/7/29 15:01,25.6,58.92,21.09375
1408,202,3,-1,3,26,160,54,3118105319,-1,2019/7/29 16:01,25,56.82,21.09375
1409,202,3,-1,3,26,160,54,3118105319,-1,2019/7/29 16:30,24.8,56.38,21.09375
1410,202,3,-1,3,26,160,54,3118105319,-1,2019/7/29 17:00,24.6,55.82,21.09375
1411,202,3,1,2,26,160,54,3118105319,-1,2019/7/29 17:31,25.5,58.07,21.09375
1412,217,2,-1,3,26,160,54,3118105319,-1,2019/7/30 9:30,25.2,53.82,21.09375
1413,217,2,-1,3,26,160,54,3118105319,-1,2019/7/30 10:00,25.1,53.52,21.09375
1414,217,2,-1,3,26,160,54,3118105319,-1,2019/7/30 10:31,25.1,54.11,21.09375
1415,217,2,1,2,26,160,54,3118105319,-1,2019/7/30 11:07,26.2,56.26,21.09375
1416,217,2,1,2,26,160,54,3118105319,-1,2019/7/30 11:31,26.8,56.98,21.09375
1417,217,2,1,2,26,160,54,3118105319,-1,2019/7/30 12:00,27.3,56.91,21.09375
1418,217,2,1,2,26,160,54,3118105319,-1,2019/7/30 14:59,27.1,48.35,21.09375
1419,217,3,1,2,26,161,54,3118105319,-1,2019/7/5 11:32,27,49.16,20.83252961
1420,202,5,1,2,26,161,54,3118105319,-1,2019/7/4 16:01,23.7,53.59,20.83252961
1421,217,3,1,1,26,161,54,3118105319,-1,2019/7/5 15:02,26.8,47.05,20.83252961
1422,224,1,-1,3,26,161,54,3118105319,-1,2019/7/11 9:23,24.4,58.48,20.83252961
1423,217,2,-1,3,26,161,54,3118105319,-1,2019/7/11 10:03,25.3,51.7,20.83252961
1424,217,2,1,2,26,161,54,3118105319,-1,2019/7/11 10:33,26.4,54.24,20.83252961
1425,217,2,1,2,26,161,54,3118105319,-1,2019/7/11 11:03,26.9,55.68,20.83252961
1426,217,2,1,2,26,160,54,3118105319,-1,2019/7/30 17:30,27.2,46.66,21.09375
1427,217,2,-1,1,26,161,54,3118105319,-1,2019/7/11 11:34,27.2,56.01,20.83252961
1428,217,2,1,2,26,161,54,3118105319,-1,2019/7/11 12:04,27.2,59.25,20.83252961
1429,217,3,1,2,26,161,54,3118105319,-1,2019/7/5 15:32,26.6,46.16,20.83252961
1430,217,2,1,2,26,161,54,3118105319,-1,2019/7/11 15:32,25.3,49.58,20.83252961
1431,217,2,1,2,26,161,54,3118105319,-1,2019/7/11 16:03,26.2,58.04,20.83252961
